LINK,A,B,a0,a1,a2,a3,a4
2578,852,850,3.67,0,0,0,3.6077568
2579,852,853,3.49,0,0,0,8.376
2580,852,854,3.85,0,0,0,2365.44
2581,852,860,6.08,0,0,0,14.592
2582,853,307,0,0,0,0,0.0
2583,853,849,6.45,0,0,0,6.340608
2584,853,851,4.11,0,0,0,31.1751111111
2585,853,852,3.49,0,0,0,8.376
2586,853,860,5.77,0,0,0,5.6721408
2587,854,308,0,0,0,0,0.0
2588,854,670,10.31,0,0,0,6334.464
2589,854,850,3.38,0,0,0,3.3226752
2590,854,852,3.85,0,0,0,2365.44
2591,854,861,9.03,0,0,0,5548.032
2592,854,905,8.33,0,0,0,319.872
2593,854,907,5.97,0,0,0,1.52768346522
2594,855,309,0,0,0,0,0.0
2595,855,466,1.67,0,0,0,0.1026048
2596,855,467,5.88,0,0,0,5.7802752
2597,855,856,7.41,0,0,0,1.1115
2598,855,878,7.99,0,0,0,7.8544896
2599,856,310,0,0,0,0,0.0
2600,856,846,7.52,0,0,0,57.0405925926
2601,856,855,7.41,0,0,0,1.1115
2602,856,857,7.62,0,0,0,3.61244444444
2603,856,863,7.07,0,0,0,16.968
2604,857,311,0,0,0,0,0.0
2605,857,847,8.29,0,0,0,2.12135610162
2606,857,856,7.62,0,0,0,3.61244444444
2607,857,858,7.46,0,0,0,3.53659259259
2608,857,885,7.39,0,0,0,1.89105206164
2609,858,312,0,0,0,0,0.0
2610,858,446,2.41,0,0,0,0.0177285233654
2611,858,848,7.25,0,0,0,3.43703703704
2612,858,857,7.46,0,0,0,3.53659259259
2613,858,886,7.67,0,0,0,0.4712448
2614,859,313,0,0,0,0,0.0
2615,859,446,5.21,0,0,0,0.0383259778978
2616,859,849,7.36,0,0,0,0.308857591695
2617,859,860,8.17,0,0,0,1.2255
2618,859,887,9.21,0,0,0,1.3815
2619,860,314,0,0,0,0,0.0
2620,860,852,6.08,0,0,0,14.592
2621,860,853,5.77,0,0,0,5.6721408
2622,860,859,8.17,0,0,0,1.2255
2623,860,861,4.69,0,0,0,4.6104576
2624,860,888,8.33,0,0,0,2.13159183673
2625,861,315,0,0,0,0,0.0
2626,861,854,9.03,0,0,0,5548.032
2627,861,860,4.69,0,0,0,4.6104576
2628,861,888,9.06,0,0,0,1.359
2629,861,907,6.57,0,0,0,49.8346666667
2630,861,910,9.61,0,0,0,72.8936296296
2631,862,316,0,0,0,0,0.0
2632,862,465,4.5,0,0,0,1.15152019992
2633,862,466,5.4,0,0,0,0.331776
2634,862,863,8.47,0,0,0,325.248
2635,862,889,7.5,0,0,0,4608.0
2636,863,317,0,0,0,0,0.0
2637,863,856,7.07,0,0,0,16.968
2638,863,862,8.47,0,0,0,325.248
2639,863,885,7.05,0,0,0,4331.52
2640,863,890,8.98,0,0,0,4.25718518519
2641,864,318,0,0,0,0,0.0
2642,864,732,7.94,0,0,0,1.191
2643,864,865,6.74,0,0,0,0.631162322817
2644,864,867,8.61,0,0,0,65.3084444444
2645,864,913,23.35,0,0,0,22.953984
2646,865,319,0,0,0,0,0.0
2647,865,733,6.95,0,0,0,0.427008
2648,865,864,6.74,0,0,0,0.631162322817
2649,865,866,7.02,0,0,0,269.568
2650,865,868,12.32,0,0,0,7569.408
2651,866,320,0,0,0,0,0.0
2652,866,736,6.66,0,0,0,1.70424989588
2653,866,737,5.36,0,0,0,12.864
2654,866,810,6.49,0,0,0,6.3799296
2655,866,812,6.47,0,0,0,248.448
2656,866,865,7.02,0,0,0,269.568
2657,866,868,10.37,0,0,0,78.6583703704
2658,866,869,8.23,0,0,0,8.0904192
2659,867,321,0,0,0,0,0.0
2660,867,864,8.61,0,0,0,65.3084444444
2661,867,868,7.39,0,0,0,1.89105206164
2662,867,870,6.87,0,0,0,52.1102222222
2663,868,322,0,0,0,0,0.0
2664,868,865,12.32,0,0,0,7569.408
2665,868,866,10.37,0,0,0,78.6583703704
2666,868,867,7.39,0,0,0,1.89105206164
2667,868,869,7.02,0,0,0,16.848
2668,868,871,8.29,0,0,0,8.1494016
2669,869,323,0,0,0,0,0.0
2670,869,818,6.33,0,0,0,48.0142222222
2671,869,820,5.66,0,0,0,42.9321481481
2672,869,866,8.23,0,0,0,8.0904192
2673,869,868,7.02,0,0,0,16.848
2674,869,872,7.96,0,0,0,7.8249984
2675,870,324,0,0,0,0,0.0
2676,870,867,6.87,0,0,0,52.1102222222
2677,870,871,7.78,0,0,0,0.326482617308
2678,871,325,0,0,0,0,0.0
2679,871,868,8.29,0,0,0,8.1494016
2680,871,870,7.78,0,0,0,0.326482617308
2681,871,872,6.94,0,0,0,16.656
2682,871,874,7.87,0,0,0,7.7365248
2683,872,326,0,0,0,0,0.0
2684,872,460,5.86,0,0,0,1.49953519367
2685,872,830,5.96,0,0,0,2.82548148148
2686,872,832,6.29,0,0,0,15.096
2687,872,869,7.96,0,0,0,7.8249984
2688,872,871,6.94,0,0,0,16.656
2689,873,327,0,0,0,0,0.0
2690,873,462,3.45,0,0,0,26.1688888889
2691,873,874,7.7,0,0,0,18.48
2692,874,328,0,0,0,0,0.0
2693,874,461,2.35,0,0,0,5.64
2694,874,871,7.87,0,0,0,7.7365248
2695,874,873,7.7,0,0,0,18.48
2696,874,875,6.81,0,0,0,1.0215
2697,875,329,0,0,0,0,0.0
2698,875,460,2.21,0,0,0,0.565524364848
2699,875,845,7.14,0,0,0,3.38488888889
2700,875,874,6.81,0,0,0,1.0215
2701,875,878,8.17,0,0,0,313.728
2702,876,330,0,0,0,0,0.0
2703,876,462,4.35,0,0,0,32.9955555556
2704,876,877,7.71,0,0,0,58.4817777778
2705,876,879,8.12,0,0,0,311.808
2706,877,331,0,0,0,0,0.0
2707,877,461,5.87,0,0,0,14.088
2708,877,876,7.71,0,0,0,58.4817777778
2709,877,878,7.62,0,0,0,292.608
2710,877,880,7.79,0,0,0,18.696
2711,878,332,0,0,0,0,0.0
2712,878,855,7.99,0,0,0,7.8544896
2713,878,875,8.17,0,0,0,313.728
2714,878,877,7.62,0,0,0,292.608
2715,878,881,7.94,0,0,0,0.743535436671
2716,879,333,0,0,0,0,0.0
2717,879,876,8.12,0,0,0,311.808
2718,879,880,7.78,0,0,0,4780.032
2719,879,882,7.87,0,0,0,302.208
2720,880,334,0,0,0,0,0.0
2721,880,877,7.79,0,0,0,18.696
2722,880,879,7.78,0,0,0,4780.032
2723,880,881,7.8,0,0,0,7.667712
2724,880,883,7.01,0,0,0,269.184
2725,881,335,0,0,0,0,0.0
2726,881,465,2.48,0,0,0,0.634615576843
2727,881,878,7.94,0,0,0,0.743535436671
2728,881,880,7.8,0,0,0,7.667712
2729,881,884,7.09,0,0,0,3.36118518519
2730,882,336,0,0,0,0,0.0
2731,882,879,7.87,0,0,0,302.208
2732,882,883,7.7,0,0,0,295.68
2733,883,337,0,0,0,0,0.0
2734,883,464,3.92,0,0,0,9.408
2735,883,880,7.01,0,0,0,269.184
2736,883,882,7.7,0,0,0,295.68
2737,884,338,0,0,0,0,0.0
2738,884,464,3.18,0,0,0,7.632
2739,884,881,7.09,0,0,0,3.36118518519
2740,884,889,7.86,0,0,0,59.6195555556
2741,885,339,0,0,0,0,0.0
2742,885,445,6.37,0,0,0,244.608
2743,885,857,7.39,0,0,0,1.89105206164
2744,885,863,7.05,0,0,0,4331.52
2745,885,892,8.3,0,0,0,5099.52
2746,886,340,0,0,0,0,0.0
2747,886,445,1.05,0,0,0,40.32
2748,886,858,7.67,0,0,0,0.4712448
2749,886,887,6.84,0,0,0,4202.496
2750,886,892,6.8,0,0,0,261.12
2751,887,341,0,0,0,0,0.0
2752,887,859,9.21,0,0,0,1.3815
2753,887,886,6.84,0,0,0,4202.496
2754,887,888,7.89,0,0,0,59.8471111111
2755,887,893,6.87,0,0,0,4220.928
2756,888,342,0,0,0,0,0.0
2757,888,860,8.33,0,0,0,2.13159183673
2758,888,861,9.06,0,0,0,1.359
2759,888,887,7.89,0,0,0,59.8471111111
2760,888,894,6.94,0,0,0,266.496
2761,888,910,7.51,0,0,0,18.024
2762,889,343,0,0,0,0,0.0
2763,889,862,7.5,0,0,0,4608.0
2764,889,884,7.86,0,0,0,59.6195555556
2765,889,895,8.59,0,0,0,5277.696
2766,890,344,0,0,0,0,0.0
2767,890,863,8.98,0,0,0,4.25718518519
2768,890,891,7.52,0,0,0,288.768
2769,890,896,8.26,0,0,0,19.824
2770,891,345,0,0,0,0,0.0
2771,891,890,7.52,0,0,0,288.768
2772,891,896,8.87,0,0,0,5449.728
2773,891,897,5.63,0,0,0,42.7045925926
2774,891,899,7.18,0,0,0,275.712
2775,892,346,0,0,0,0,0.0
2776,892,885,8.3,0,0,0,5099.52
2777,892,886,6.8,0,0,0,261.12
2778,892,897,5.06,0,0,0,194.304
2779,893,347,0,0,0,0,0.0
2780,893,887,6.87,0,0,0,4220.928
2781,893,894,7.82,0,0,0,18.768
2782,893,898,7.48,0,0,0,17.952
2783,893,901,11.38,0,0,0,6991.872
2784,894,348,0,0,0,0,0.0
2785,894,888,6.94,0,0,0,266.496
2786,894,893,7.82,0,0,0,18.768
2787,894,910,10.63,0,0,0,6531.072
2788,895,349,0,0,0,0,0.0
2789,895,889,8.59,0,0,0,5277.696
2790,895,896,7.51,0,0,0,4614.144
2791,896,350,0,0,0,0,0.0
2792,896,890,8.26,0,0,0,19.824
2793,896,891,8.87,0,0,0,5449.728
2794,896,895,7.51,0,0,0,4614.144
2795,896,899,9.23,0,0,0,5670.912
2796,897,351,0,0,0,0,0.0
2797,897,443,1.3,0,0,0,798.72
2798,897,891,5.63,0,0,0,42.7045925926
2799,897,892,5.06,0,0,0,194.304
2800,897,899,6.6,0,0,0,4055.04
2801,898,352,0,0,0,0,0.0
2802,898,442,6.49,0,0,0,3987.456
2803,898,443,3.98,0,0,0,2445.312
2804,898,893,7.48,0,0,0,17.952
2805,898,900,5.6,0,0,0,42.477037037
2806,899,353,0,0,0,0,0.0
2807,899,442,2.78,0,0,0,1708.032
2808,899,891,7.18,0,0,0,275.712
2809,899,896,9.23,0,0,0,5670.912
2810,899,897,6.6,0,0,0,4055.04
2811,900,354,0,0,0,0,0.0
2812,900,898,5.6,0,0,0,42.477037037
2813,900,901,7.89,0,0,0,4847.616
2814,901,355,0,0,0,0,0.0
2815,901,893,11.38,0,0,0,6991.872
2816,901,900,7.89,0,0,0,4847.616
2817,902,356,0,0,0,0,0.0
2818,902,513,3.59,0,0,0,0.918657226156
2819,902,541,8.02,0,0,0,7.8839808
2820,902,542,4.21,0,0,0,0.0133001372885
2821,902,660,6.04,0,0,0,0.565611339735
2822,902,661,7.95,0,0,0,2.03435235319
2823,902,670,10.36,0,0,0,6365.184
2824,903,357,0,0,0,0,0.0
2825,903,514,2.61,0,0,0,1.23733333333
2826,903,516,8.96,0,0,0,0.265481481481
2827,903,542,6.14,0,0,0,0.0193973498697
2828,903,543,1.4,0,0,0,0.358250728863
2829,903,544,5.39,0,0,0,0.3311616
2830,904,358,0,0,0,0,0.0
2831,904,544,3.25,0,0,0,0.19968
2832,904,906,8.14,0,0,0,0.76226428898
2833,905,359,0,0,0,0,0.0
2834,905,513,9.12,0,0,0,2.33374760516
2835,905,514,11.27,0,0,0,5.34281481481
2836,905,670,10,0,0,0,384.0
2837,905,854,8.33,0,0,0,319.872
2838,905,906,9.68,0,0,0,4.58903703704
2839,905,907,7.1,0,0,0,0.436224
2840,906,360,0,0,0,0,0.0
2841,906,516,1.62,0,0,0,0.048
2842,906,904,8.14,0,0,0,0.76226428898
2843,906,905,9.68,0,0,0,4.58903703704
2844,906,908,7.63,0,0,0,1.9524664723
2845,906,909,11.48,0,0,0,87.0779259259
2846,906,931,14.78,0,0,0,9080.832
2847,907,361,0,0,0,0,0.0
2848,907,854,5.97,0,0,0,1.52768346522
2849,907,861,6.57,0,0,0,49.8346666667
2850,907,905,7.1,0,0,0,0.436224
2851,907,908,7.76,0,0,0,3.67881481481
2852,907,910,11.06,0,0,0,10.8724224
2853,908,362,0,0,0,0,0.0
2854,908,517,2.55,0,0,0,2.506752
2855,908,906,7.63,0,0,0,1.9524664723
2856,908,907,7.76,0,0,0,3.67881481481
2857,908,911,11.42,0,0,0,11.2263168
2858,908,912,12.32,0,0,0,93.4494814815
2859,909,363,0,0,0,0,0.0
2860,909,517,4.39,0,0,0,4.3155456
2861,909,906,11.48,0,0,0,87.0779259259
2862,909,912,9.83,0,0,0,74.5623703704
2863,910,364,0,0,0,0,0.0
2864,910,861,9.61,0,0,0,72.8936296296
2865,910,888,7.51,0,0,0,18.024
2866,910,894,10.63,0,0,0,6531.072
2867,910,907,11.06,0,0,0,10.8724224
2868,910,911,7.03,0,0,0,0.658319158665
2869,911,365,0,0,0,0,0.0
2870,911,518,5.26,0,0,0,1.34599916701
2871,911,908,11.42,0,0,0,11.2263168
2872,911,910,7.03,0,0,0,0.658319158665
2873,912,366,0,0,0,0,0.0
2874,912,518,1.64,0,0,0,0.419665139525
2875,912,908,12.32,0,0,0,93.4494814815
2876,912,909,9.83,0,0,0,74.5623703704
2877,913,367,0,0,0,0,0.0
2878,913,417,3.45,0,0,0,0.882832153269
2879,913,708,20.04,0,0,0,9.50044444444
2880,913,714,13.61,0,0,0,3.4827088713
2881,913,720,9.25,0,0,0,4.38518518519
2882,913,726,9.38,0,0,0,1.407
2883,913,801,24.92,0,0,0,6.37686297376
2884,913,864,23.35,0,0,0,22.953984
2885,914,368,0,0,0,0,0.0
2886,914,389,3.96,0,0,0,3.8928384
2887,914,780,13.52,0,0,0,32.448
2888,914,785,9.24,0,0,0,9.0832896
2889,914,793,8.7,0,0,0,20.88
2890,914,915,21.86,0,0,0,13430.784
2891,915,369,0,0,0,0,0.0
2892,915,914,21.86,0,0,0,13430.784
2893,915,916,7.84,0,0,0,4816.896
2894,916,370,0,0,0,0,0.0
2895,916,780,7.93,0,0,0,4872.192
2896,916,915,7.84,0,0,0,4816.896
2897,916,917,7.64,0,0,0,293.376
2898,917,371,0,0,0,0,0.0
2899,917,781,7.44,0,0,0,285.696
2900,917,782,8.24,0,0,0,3.90637037037
2901,917,916,7.64,0,0,0,293.376
2902,917,918,8.14,0,0,0,5001.216
2903,918,372,0,0,0,0,0.0
2904,918,782,9.5,0,0,0,5836.8
2905,918,783,9.98,0,0,0,6131.712
2906,918,917,8.14,0,0,0,5001.216
2907,918,919,7.89,0,0,0,59.8471111111
2908,919,373,0,0,0,0,0.0
2909,919,783,9,0,0,0,68.2666666667
2910,919,784,7.35,0,0,0,7.225344
2911,919,918,7.89,0,0,0,59.8471111111
2912,919,920,6.88,0,0,0,3.26162962963
2913,919,924,10.18,0,0,0,390.912
2914,920,374,0,0,0,0,0.0
2915,920,738,8.24,0,0,0,62.5019259259
2916,920,740,7.59,0,0,0,18.216
2917,920,919,6.88,0,0,0,3.26162962963
2918,920,921,7.14,0,0,0,54.1582222222
2919,921,375,0,0,0,0,0.0
2920,921,418,3.86,0,0,0,9.264
2921,921,739,5.84,0,0,0,14.016
2922,921,743,8.94,0,0,0,8.7883776
2923,921,920,7.14,0,0,0,54.1582222222
2924,922,376,0,0,0,0,0.0
2925,922,418,4.77,0,0,0,11.448
2926,922,743,9.71,0,0,0,372.864
2927,922,744,6.24,0,0,0,47.3315555556
2928,923,377,0,0,0,0,0.0
2929,923,418,8.98,0,0,0,0.5517312
2930,924,378,0,0,0,0,0.0
2931,924,919,10.18,0,0,0,390.912
2932,925,379,0,0,0,0,0.0
2933,925,390,6.93,0,0,0,1.77334110787
2934,926,380,0,0,0,0,0.0
2935,926,417,6.29,0,0,0,1.60956934611
2936,927,381,0,0,0,0,0.0
2937,927,462,7.78,0,0,0,1.99085047897
2938,928,382,0,0,0,0,0.0
2939,928,463,15.96,0,0,0,4.08405830904
2940,929,383,0,0,0,0,0.0
2941,929,442,6.31,0,0,0,1.61468721366
2942,930,384,0,0,0,0,0.0
2943,930,518,9.32,0,0,0,2.38492628072
2944,931,385,0,0,0,0,0.0
2945,931,906,14.78,0,0,0,9080.832
2946,932,386,0,0,0,0,0.0
2947,932,515,5.93,0,0,0,0.3643392
2948,933,387,0,0,0,0,0.0
2949,933,534,5.96,0,0,0,1.52512453145
